Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
164.78,1894.75,6.06,1045.75,13.73,1106.04,0.69,0,3.09,264.3,18881.94,23283.2,10612.61,5886.21
164.78,1034,26.96,1178.67,15.74,1208.28,0.73,0,0.35,257.07,22891.65,33988.34,28027.26,3620.43
164.78,391,3.16,1558.82,18,1024.91,0.62,0,4.84,1553.25,5052.47,3511.05,259.96,698.22
164.78,369,1.86,1587.97,18.09,1032.48,0.63,0,7.4,1468.36,4472.97,13081.57,211.97,9217.78
264.75,2929.75,20.07,1069.25,8.71,932.54,0.66,0,0.45,188.88,22273.47,16140.86,955.27,13298.4
264.75,2899.5,14.04,1047.13,9.15,934.78,0.61,0,0.14,155.24,31586.19,21150.12,20474.07,8811.78
239.76,537.5,9.66,1442.19,17.4,1039.32,0.71,0,1.21,634.07,11167.25,6307.73,5152.43,357.13
264.75,848.75,20.86,1290.29,15.9,1056.03,0.77,0,0.52,617.57,16359.32,20144.17,3881.7,1681.52
164.78,405.75,3.27,1630.7,17.87,1011.39,0.59,0,2.45,5509.86,2574.39,10484.63,10633.32,474.51
264.75,2181,24.77,1101.27,11.9,990.05,0.71,0,0.16,416.09,17314.37,20741.93,11492.06,12286.88
264.75,3204.25,34.41,1012.24,7.18,910.09,0.69,0,0.07,230.32,4942.42,18190.86,17353.6,4962.61
264.75,2526,40.73,1034.43,9.59,994.11,0.73,0,0.04,308.24,12856.42,33299.06,32896.62,952.63
175.54,847.72,33.47,1189.61,17.04,1060.28,0,0,2.19,234.6,1048.7,5843.32,516.52,4426.45
175.54,968.5,24.02,1097.81,15.77,1119.74,0.55,0,0.4,282.24,10459.8,33073.06,9691.62,1134.68
264.75,2888.5,25.47,1057.34,9.12,950.16,0.75,0,0.02,233.33,3790.45,34107,2393.22,8362.27
264.75,1697,21.07,1263,13.04,1108.58,0.78,0,0.25,560.84,14977.57,31471.06,25334.31,6960.42
164.78,2747.75,18.31,1071.05,9.73,962.74,0.61,0,0.39,169.64,24829.57,13774.16,850,11896.53
220.15,2011.25,36.1,1166.24,12.78,1107.18,0.65,0,0.1,228.5,14972.89,26820.65,22123.91,14731.85
220.15,1253,23.41,1281.96,14.46,1018.88,0.75,0,0.2,426.36,5433.92,30854.94,20309.3,5413.64
220.15,1479,30.77,1259.8,14.58,1189.68,0.7,0,0.66,553.75,2761.79,7538.4,2913.33,739.93
164.78,2790.75,14.25,1032.35,8.49,921.46,0.65,0,0.32,174.35,22046.03,25114.29,11071.92,7555.63
18.48,2995,16.98,1067.97,8.4,1001.01,0.48,0,0.59,263.24,10723.22,20102.43,18144.63,6370.83
264.75,2091.75,36.39,1181.26,13.33,1137.67,0.73,0,0.19,179.18,3578.76,21785.95,3806.24,3922.69
264.75,1249.5,26.73,1137.55,15.77,1187.74,0.74,0,0.27,280.48,20555.47,22437.19,23680.05,829.16
264.75,2811.25,32.01,1024.52,10.04,969.47,0.81,0,0.16,263.82,29679.75,16856.08,4674.13,6930.19
264.75,2875.75,31.66,1055.23,9.19,959.07,0.77,0,0.04,377.56,15375.06,20396.75,13595.13,16068.84
175.54,3886.75,18.87,1048.07,3.15,743.87,0.67,0,0,156.26,1699.26,28781.72,15273.75,8770.83
164.78,544.5,4.91,1558.31,17.38,1045.38,0.74,0,1.46,622.32,1458.6,22698.62,16567.06,852.94
175.54,2153.75,10.61,1078.17,11.88,1070.78,0.7,0,0.6,422.61,20822.76,37234.76,18940.63,19167.36
175.54,2593,15.93,1081.74,10.11,965.43,0.63,0,0.3,143.74,28571.45,29729.24,2861.38,5233.31
164.78,1010.5,35.02,1651.22,16.39,1007.07,0.71,0,0.78,3181.88,8219.18,15074.07,7069.3,497.49
164.78,378.25,4.34,1538.76,18.21,1048.77,0.66,0,0.66,1515.99,5727.78,18537.19,6850,2511.47
264.75,3066.25,26.68,1070.89,7.76,900.36,0.77,0,0.03,403.95,4899.74,29517.58,4271.42,11879.71
164.78,1736.25,10.79,1174.23,14.03,1186.03,0.58,0,2.22,556.83,24811.84,27419.47,50,8761.71
164.78,1790.5,2.93,1052.95,14.3,1168.83,0.56,0,4.57,356.15,17265.21,17172.87,135.36,295.81
264.75,1140.5,5.22,1499.44,16.14,1106.16,0.74,0,0.18,2930.79,3653.42,10753.02,8168.69,4165.03
264.75,1084.25,12.62,1483.27,16.04,1263.14,0.75,0,0.25,578.62,22296.36,31608.98,26069.67,25
264.75,2228,14.08,1063.44,11.39,1009.35,0.77,0,0.78,227.39,12279.56,15767.93,13200.28,6468.96
264.75,2807.25,36.38,1081.4,9.3,971.91,0.75,0,0.11,242.23,9288.84,9149.18,8394.49,6785.83
264.75,3084.75,24.02,1073.5,7.39,902.38,0.53,0,0,225.35,8574.82,32510.11,19378.02,11058.37
264.75,1244.75,29.69,1302.38,15.26,1186.03,0.76,0,0.08,238.39,12798.73,22310.7,22449.22,15496.05
175.54,2891.75,14.23,1107.65,8.79,943.04,0.64,0,0.33,144,9415.28,8404.02,2729.01,4050.62
164.78,436.5,2.86,1590.98,17.89,1019.18,0.7,0,0.86,1416.15,430.02,18945.91,2150,5898.09
189.77,2280.75,12.36,1034.61,11.84,1019.44,0.64,0,0.53,170.5,14369.67,11398.57,9905.93,10054.85
175.54,2589,17.34,1086.53,10,966.32,0.61,0,0.23,210.82,11247.56,19179.65,9611.84,2316.79
264.75,1253,37.35,1222.55,14.95,1052.39,0.7,0,0.31,536.35,16900.52,15250.82,4596.47,5771.27
264.75,3322.5,29.63,1097.78,5.82,827.23,0.77,0,0,206.75,20674.8,19544.5,16876.83,9917.03
264.75,3602,32,1094.35,4.8,777.91,0.75,0,0,187.39,15028.22,15400.89,13770.53,13907.7
220.15,3297.75,16.4,1046.94,6.47,874.34,0.6,0,0.17,170.54,28650.44,9556.54,7966.34,10723.22
164.78,361,0.33,1727.96,18.2,1045.38,0.47,4.26,0.62,5580.25,968.83,2593.74,1687.45,712.39
164.78,431.5,3.5,1576.2,17.95,1021.23,0.66,0,3.1,1760.84,3207.41,17926.17,668.96,926.04
164.78,2445,10.21,1066.09,11.24,1015.29,0.62,0,3.87,142.61,33056.43,2829.75,1329.47,2574.39
164.78,375,2.6,1639.39,18.16,1029.7,0.63,0,2.52,3298.52,6650.38,11719.54,166.26,2572.45
264.75,2184.75,33.47,1058.3,10.56,1038.1,0.8,0,0.1,358.55,13175.26,34525.75,22842.23,13009.52
264.75,683.75,24.25,1493.28,17.39,1050.71,0.78,0,0.36,551.87,1472.24,16351.99,3232.26,2273.21
164.78,993.5,20.51,1522.55,15.58,1053.63,0.74,0,0.2,629.12,15995.23,22036.5,15341.04,3965.79
264.75,2039,32.15,1084.44,12.8,1075.76,0.72,0,0.18,330.05,5657.52,15415.17,15012.91,5305.42
170.16,2862.5,14.68,1096.87,8.85,951.06,0.62,0,0.36,296.47,27683.71,28328.21,6370.83,5673.4
164.78,406.5,6.85,1527.86,18.12,1038.33,0.65,0,0.88,1636.38,9113.04,10622.03,3889.41,1458.6
264.75,2956.5,20.7,1090.74,9.76,982.3,0.68,0,0.16,431.57,13414.45,22046.03,15160.06,2688.4
264.75,3037.5,22.47,1092.49,7.87,911.3,0.61,0,0.22,219.81,20277.76,26474.28,16307.9,13184.37
264.75,2752,34.33,1042.2,9.96,967.73,0.79,0,0.31,132.23,33277.43,23488.88,6351.97,8340.71
128.2,1740.25,5.09,1126.11,13.52,1112.95,0.53,0,1.59,293.75,13617.91,6394.33,2650,3004.58
214.76,671.25,11.97,1542.81,17.3,1034.53,0.79,0,0.55,804.85,1275.73,18751.73,13284.11,2984.54
264.75,2533.25,34.93,1109.24,11,1007.83,0.71,0,0,193.24,9519.85,20649.15,22407.76,3335.79
175.54,1907.5,32.74,1055.7,12.08,985.09,0.68,0,0.29,264.21,4010.92,24556.62,3553.52,5511.27
220.15,779,27.62,1449.86,16.9,1040.66,0.75,0,0.72,514.47,993.73,18400.75,4143.37,1267.9
264.75,1472,18.6,1092.97,14.82,1171.46,0.75,0,0.06,221.78,21550.58,32511.96,29629.84,3380.46
239.76,1042.5,21.13,1298.65,15.93,1062.82,0.76,0,0.55,482,17878.13,15316.25,1211.4,2593.74
197.84,2849.75,12.65,1117.21,7.74,845.55,0.79,0,0.06,127.51,11051.13,39258.21,22574.04,3281.39
264.75,2914.75,20.88,1091.41,8.37,930.29,0.75,0,0.16,212.95,14641.98,21856.06,16825.8,9771.77
170.16,1579.25,36.25,1285.75,14.76,1154.02,0.62,0.61,1.64,620.29,12930.1,15486.37,427.27,433.01
264.75,2777.25,42.71,1119.61,9.67,974.81,0.74,0,0.07,208.78,17775.47,20746.75,21116.99,5385.86
164.78,636.2,27.92,1321.43,16.97,1056.58,0.64,0,0.44,649.79,2383.76,12315.53,1479.92,4828.95
175.54,4309.25,23.71,932.37,-1.31,622.91,0.45,0,0,49.32,2650.94,42887.15,29746.05,22358.16
164.78,482.25,0.64,1750.66,17.71,1058.93,0.51,2.63,5.04,3320.44,8332.32,8319.1,600.18,572.29
264.75,3135.5,33.33,1089.88,6.79,855.79,0.55,0,0.09,261.12,3468.07,17958.49,17062.46,9660.62
264.75,2696,39.33,1140.72,11.32,1057.2,0.76,0,0.14,211.78,17977.42,20582.21,20957.28,3705.06
264.75,1641.75,30.28,1120.29,12.67,1015.63,0.73,0,0.13,211.53,24811.84,31042.03,26928.19,6686.37
18.48,1180,5.06,1373.11,15.47,1171.84,0.69,0,2.26,312.49,1734.21,8542.1,1642.46,2316.79
175.54,1762,15.09,1051.97,13.94,1117.6,0.6,0,2.31,349.05,18658.18,26953.8,10185.65,3073.68
264.75,1175,34.73,1137.2,15.22,1158.94,0.74,0,0.36,221.55,15778.7,26596.01,19208.01,9183
197.84,2396.5,17.37,1103.56,11.1,1030.71,0.73,0,0.81,213.8,10353.14,6139.01,4887.48,4819.49
175.54,3240.5,23.74,1096.29,6.29,825.76,0.76,0,0.03,226.19,16215.04,35071.18,24786.84,7715.41
167.47,1951.25,18.07,1042.06,13.84,1099.8,0.56,0,1.09,1757.9,19894.41,28850.09,11865.39,1768.47
164.78,1656.25,1.79,1052.94,15.17,1175.23,0.55,0,3.22,357.84,22850.11,34642.86,8057.76,919.28
264.75,2430,35.23,1118.94,11.17,1001.07,0.72,0,0.1,266.46,12252.65,32335.54,16635.13,1519.05
264.75,3329,27.13,998.47,7.63,947.6,0.7,0,0.09,225.92,2414.02,19248.57,18394.22,4782
264.75,2064.5,33.63,1211.95,12.14,1071.87,0.8,0,0.16,581.84,20073.94,31470.74,18913.69,6492.11
264.75,1680.5,22.44,1098.13,12.49,1017.31,0.81,0,0.04,213.87,27244.59,28355.03,26050.48,8412.34
175.54,2917,16.94,1080.6,9.43,935.15,0.66,0,0.28,230.15,23451.81,30379.06,19512.75,16918.26
264.75,1957.25,24.31,1139.91,12.41,1028.94,0.68,0,0.2,182.37,11032.11,21260,21969.78,7990.46
264.75,2816.5,18.56,1061.17,8.83,925.15,0.7,0,0.12,144.03,24001.82,22705.23,18752.67,6055.37
264.75,1458,25.17,1128.47,13.9,1048.62,0.69,0,0.1,494.78,6453.49,10585.25,6075.15,6394.33
264.75,1642.25,38.75,1217.9,15.36,1168.55,0.69,2.56,7.26,384.9,2119.58,2535.25,1235.92,1991.22
164.78,429.25,10.42,1542.4,17.96,1037.17,0.69,0,0.51,1794.93,4050.62,15850.16,2850,4389.48
175.54,2243.75,28.27,1072.95,10.97,1020.19,0.6,0,0.71,138,36987.4,6388.07,4172.23,4153.01
164.78,2002.25,10.96,1117.06,12.49,1072.79,0.62,0,0.95,295.78,9494.6,11920.05,5926,2650.94
264.75,1404.75,17.29,1410.07,15.51,1222.09,0.73,0,0.24,1671.44,17951.81,18450.13,14730.5,295.81
264.75,1529.75,20.12,1205.99,14.03,1095.01,0.7,0,1.58,229.57,19792.11,8196.8,5756.52,920.6
164.78,383.5,3.4,1656.96,18.01,1016.22,0.68,0,1.17,4979.98,4479.68,15229.17,4165.03,1512.45
264.75,2735.25,10.23,1102.29,8.31,843,0.83,0,0,134.89,14916.01,30616.13,5786.84,6806.43
164.78,1411.25,19.65,1357.56,15.98,1207.59,0.57,0,1.74,253.59,1550,14860.27,2930.44,1850
164.78,1170.51,11.6,1067.21,15.14,1037.43,0.57,1.3,4.72,311.93,1414.09,9856.14,1416.08,4370.48
172.85,2265.25,15.82,1103.04,11.56,1026.06,0.65,0,1.59,246.62,13266.03,11527.68,8967.02,2219.8
264.75,1565.5,28.23,1054.32,14.48,1133.17,0.73,0,0.14,327.13,9804.46,28323.62,9613.92,4585.58
264.75,2071.75,26.19,1134.27,12.95,1121.36,0.63,0,0.37,473.67,12672.31,15093.96,6202.22,9621.2
264.75,2126.25,42.74,1163.51,11.57,1065.8,0.74,0,0.11,521.28,17596.24,28424.06,19251.69,11406.47
164.78,432.5,4.8,1606.6,17.77,1016.89,0.63,0,2.21,5448.11,850,12662.05,12726.65,1052.38
175.54,2024.5,38.73,1068.89,11.99,1023.08,0.69,0,0.27,165.04,18455.55,31654.5,17627.46,1851.35
175.54,1347.5,22.96,1297.9,15.13,1189.35,0.72,0,0.76,237.19,5657.52,6872.23,6723.65,1570.83
264.75,2284.25,19.92,1105.13,11.63,1066.84,0.64,0,0.54,228.38,32761.37,26293.11,3975.86,4466.26
91.63,401.5,0.37,1740.67,17.99,1052.45,0.59,0.6,7.86,4689.88,5095.83,12426.08,4288.06,1946.15
264.75,3364,23.89,1030.48,4.02,770.1,0.55,0,0,374.07,3636.96,28128.77,7351.7,16264.92
264.75,3048.75,19.65,1007.17,6.39,871.51,0.61,0,0.09,42.3,9161.2,38533.46,35262.84,22961.87
264.75,2786.25,26.63,1099.19,9.99,1014.6,0.68,0,0.3,240.86,8557.31,10378.22,9526.15,8521
264.75,1436.25,35.15,1134.72,13.97,1136.25,0.76,0,0.26,210.86,12480.69,26835.56,17237.39,3459.41
264.75,1225.5,34.04,1153.99,14.73,1074.92,0.73,0,0.35,220.94,11674.22,20192.76,19095.22,6547.33
164.78,1634,2.99,1071.72,14.51,1168.8,0.6,3.85,20.57,199.8,4769.43,31837.52,19689.78,25
264.75,2384.75,21.51,1081.65,11.04,1028.84,0.62,0,1.52,140.75,32726.86,19037,6638.71,3380.46
264.75,1392,17.94,1148.17,15.17,1153.34,0.68,0,0.32,216.78,12372.85,22674.82,20921.94,9753.33
214.76,789,14.25,1401.34,16.1,1013.67,0.74,0,0.49,529.56,6023.08,14077.91,3450,295.81
264.75,1309.75,29.02,1210,14.84,1112.94,0.72,0,0.14,213,5335.49,7466.42,8877.36,5219.91
220.15,3149.75,9.46,1105.62,8.11,889.83,0.67,0,0.09,214.07,24091.23,25947.78,8702.15,8210.21
264.75,3175.75,15.67,1122.45,6.94,842.95,0.7,0,0.03,230,31583.66,31635.54,17074.76,13079.28
164.78,539.5,23.28,1349.84,17.15,1069.19,0.63,0,0.33,669.6,7850.32,14129.67,1211.4,2001.87
264.75,1925.25,29.1,1151.94,10.15,940.43,0.77,0,0,525.37,15026.89,19789.58,13876.15,10898.05
197.84,3006.25,8.15,1027.67,7.83,895.89,0.51,0,0.14,148.64,19657.76,24065.07,7251.72,11484.23
164.78,384.5,6.73,1682.18,17.93,1015.97,0.73,0,1.1,5307.83,1966.6,11257.33,4050,1645.45
264.75,2480,34.58,1110.6,10.81,1016.9,0.73,0,0.35,197.78,7446.31,19516.34,11055.65,4160.23
175.54,4220.25,19.29,1054.36,2.16,708.13,0.5,0,0,300.59,1645.45,14356.44,7491.83,12989.51
214.77,824,24.15,1648.13,16.43,1042.26,0.73,0,0.7,2441.8,13485.83,15950.16,12695.96,2761.79
189.77,411.25,3.96,1738.48,17.94,1048.72,0.68,0.07,1.06,4776.24,433.01,13550.18,3198.05,1650
264.75,2510,21.14,1063,10.49,1001.04,0.65,0,1.01,162,31227.03,18388.24,12859.53,4862.87
44.03,703.25,18.11,1433.09,16.65,1183.14,0.56,0.5,1.12,206.04,668.96,23298.66,135.36,952.63
214.77,889.25,17.1,1616.27,16.62,1197.98,0.71,0,0.38,751.89,22268.08,22812.44,20341.77,1956.4
170.16,856.5,43.28,1510.1,16.97,1259.71,0.6,0,4.05,676.79,342.98,3636.96,517.21,166.26
239.76,900.5,24.16,1423.89,16.23,1249.26,0.77,0,0.25,245.15,8206.55,11872.97,11697.33,8072.64
264.75,2580,32.65,1059.58,10.93,998.6,0.69,0,0.3,260.52,9660.62,25528.17,3415.77,4464.02
164.78,2161.75,19.09,1077.25,11.87,1041.19,0.7,0,0.58,233.29,3675.26,11122.39,8415.91,3359.69
175.54,4710.25,26.21,912.91,-1.1,635.82,0.38,0,0,333.55,13250.19,43285.42,42677.72,8386.15
242.45,2979.5,8.85,1101.2,7.88,920.28,0.63,0,0.39,139,25517.2,11593.42,8162.57,2539.19
167.47,2679.25,13.84,1083.89,8.94,923.27,0.56,0,0.29,185.28,14011.69,22742.2,17199.64,7570.17
0.19,359,1.54,1720.82,18.15,1047.26,0.41,5.51,0,4819.98,0,5091.91,455.55,1013.66
164.78,421,3.12,1579.83,17.8,1015.96,0.62,0,0,1417.21,1350.06,12881.29,10499.88,3412.84
214.77,908,19.76,1303.72,15.48,1044.19,0.75,0,0.4,488.06,10720.42,5812.7,2871.85,1211.4
167.47,2352.5,13.23,1070.35,10.87,988.88,0.61,0,0.19,170.37,8252.73,13454.65,3876.53,4782
264.75,2657.25,34.45,1037.34,10.83,974.6,0.77,0,0.24,1519.12,16179.85,31798.23,15836.27,5091.91
0,0,0,1234.66,17.3,1082.32,0,0,1.39,369.84,0,0,0,0
175.54,4089.25,39.81,998.93,0.66,676.05,0.31,0,0,216.4,2954.23,37631.2,24663.89,16705.91
264.75,2695.5,24.14,1048,9.19,958.16,0.73,0,0.22,146.19,24926.04,27844.7,20528.7,2885.74
239.76,2561.5,17.09,1069.18,11.81,1049.58,0.74,0,0.34,239.89,4986.73,18014.09,920.6,8791.33
164.78,1627.75,9.56,1060.26,13.32,1080.79,0.62,0,1.43,143.6,25741.94,20799.7,2273.21,1107.93
264.75,2320.25,27.76,1056.78,11.69,1073.39,0.71,0,0.48,254.78,1570.83,9214.53,259.96,4557.14
175.54,1814.75,33.81,1032.49,12.99,1057.34,0.69,0,0.64,237.65,3705.06,6828.43,5791.8,2376.45
197.84,2019,24.56,1074.8,12.83,1062.82,0.69,0,1.48,184.8,24996.95,4210.4,2479.42,6654.89
175.54,1446,33.49,1289.39,14.94,1208.8,0.8,0,0.16,238.36,15050.83,15406.74,14952.17,5494.32
264.75,475.75,24.75,1355.32,17.02,1102.03,0.7,0,1.08,452.59,11605.49,24765.85,11199.44,342.98
164.78,699.25,22.29,1616.62,16.89,1001.42,0.74,0,0.17,2628.04,3216.75,4430.29,2954.23,3904.8
264.75,2002.75,37.34,1175.77,13.09,1114.83,0.77,0,0.08,228.33,10032.32,31374.95,24156.31,1071.21
164.78,977.5,37.22,1532.31,16.3,1120.81,0.73,0,0.71,2772.27,653.85,14797.55,8081.31,1052.38
264.75,1889.25,6.99,1049.47,14.47,1124.19,0.49,0,1.08,1665.15,21559.86,18404.55,8353.89,4452.81
264.75,2896.75,31.61,1037.1,8.67,992.5,0.65,0,0.16,217.9,5858.97,23360.38,22555.43,9150.27
175.54,2441.25,4.51,1125.52,11.23,1049.82,0.66,0,0.34,243.89,9656.47,28871.92,20531.13,1930.67
164.78,408.25,9.32,1646.82,18.11,1037.06,0.68,0,1.98,5444.35,5858.97,6304.56,1098.86,963.07
175.54,3922.75,33.18,991.16,2.7,728.66,0.48,0,0.11,277.46,2984.54,20447.68,19679.11,11850.21
175.54,3084.75,19.42,1054.79,8,912.72,0.56,0,0.3,144.38,19771.38,25215.62,7938.36,12210.14
264.75,2256.75,10.44,1063.16,11.34,1009.39,0.72,0,0.52,229.89,8293.82,17984.09,14122.59,5468.77
214.77,756.75,10.56,1335.86,16.47,1021.71,0.77,0,0.98,565.41,21991.53,18291.73,5477.91,2688.4
175.54,2785,24.86,1083.32,9.09,972.59,0.68,0,0.3,212.53,22485.27,22699.95,5093.87,4257.64
264.75,2513,31.71,1092.17,10.7,1077.14,0.69,0,0.05,223.82,5408.1,27020.5,10502.74,4257.64
264.75,2543,19.85,1096.73,10.39,976.47,0.81,0,0,392.29,10549.29,21633.94,8539.76,5290.32
164.78,441,2.81,1720.85,17.79,1029.05,0.67,0,0.39,4639.23,1423.9,14391.92,3050,1275.73
264.75,2967.5,18.93,1090.21,8.57,907.3,0.68,0,0.31,135.63,1633.25,34005.99,16708.9,2885.74
87.87,661.5,36.48,1092.39,15.8,1094.29,0.53,0,0.4,222.54,10612.61,35864.02,9747.18,991.22
264.75,1465.5,26.82,1229.16,14.15,1138,0.64,0,0.67,248.41,14768.46,20526.75,18984.34,14789.44
164.78,2393.5,17.89,1082.12,10.54,1000.85,0.58,0,0.44,175.51,32334.62,20604.06,11822.33,9462.95
264.75,2774.25,31.03,1046.4,8.28,898.97,0.76,0,0.35,132,24650.51,8131.88,4181.81,6766.65
175.54,2956.25,24.7,1086.15,8.77,940.17,0.78,0,0,428.09,7354.42,25479.94,10086,8210.21
264.75,3073.25,15.36,1089.93,8.07,969.68,0.64,0,0,369.47,9056.9,22751.43,4996.75,10608.84
164.78,504.5,17.09,1418.1,17.37,1029.77,0.73,0,0.68,651.29,11616.69,14594.09,12608.23,4585.58
214.76,1049,21.33,1229.86,15.58,1016.57,0.69,0,0.51,572.96,5389.34,15673.15,4682.68,572.27
264.75,1798,32.98,1062.53,13.25,1089.02,0.73,0,0.13,227.05,16350.15,16094.33,17702.75,3207.41
264.75,2310,47.5,1119.84,12.88,1113.84,0.79,0,0.1,372.17,6042.14,7951.57,3412.84,3415.77
164.78,695.75,13.86,1365.39,17.06,1043.79,0.69,0,0.54,1893.26,18690.84,23718.93,13223.75,7070.89
172.85,2697.5,6.92,1102.18,9.28,946.66,0.58,0,0.66,151.95,20657.38,22231.23,5305.42,5474.26
164.78,738.5,4.75,1274.85,16.28,1169.57,0.67,0,1.54,274.88,10393.63,24798.13,19736.45,166.26
175.54,4027.75,38.52,978.38,4.92,826.76,0.52,0,0.04,45,13586.33,35855.65,29927.37,21148.23
264.75,1022,15.27,1612.06,16.16,1011.16,0.73,0,0.94,3098.77,7033.31,7616.27,10636.14,5265.69
164.78,411.25,7.86,1474.07,17.8,1060.18,0.73,0.5,3.28,643.14,13722.52,2405.72,1160.82,785.83
264.75,1894.25,39.8,1141.52,13.5,1131.58,0.74,0,0.26,215.14,7710.22,19270.38,7920.07,3389.32
214.76,1097.5,22.05,1184.63,14.41,1006,0.7,0,0.4,541.02,13476.92,17653.54,5265.69,4543.95
164.78,406.5,17.11,1486.93,17.62,1061.92,0.63,2.68,12.74,799.43,14564.6,1946.15,963.07,85.36
264.75,1371.25,12.37,1280.79,14.82,1129.01,0.66,0,0.25,217.11,11755.32,22990.16,18649.06,11481.62
264.75,1827,22.62,1160.02,11.14,1029.07,0.83,0,0,183,13325.45,21288.2,11033.92,7275.13
264.75,1492,17.55,1181.92,14.73,1170.24,0.71,0,0.41,277.9,10613.55,19239.22,11029.39,7258.62
164.78,370.25,4.67,1669.14,18.12,1037.5,0.63,0,1.78,5316.27,4350.57,6367.69,2363.79,3182.37
264.75,1888.25,13.91,1092.85,12.08,992.9,0.82,0,0,217.78,27201.61,22733.4,20770.83,3198.05
264.75,2274,23.57,1042.32,12.94,1084.29,0.72,0,0.46,328.14,16575.51,35873.5,12362.34,4119.16
175.54,1465,13.62,1374.97,15.43,1228.04,0.8,0,0.45,546.84,18034.06,20296,15531.5,1423.9
264.75,2815.25,34.87,1013.27,9.77,978.77,0.72,0,0.06,131.26,6464.33,37550.33,24798.54,6296.63
264.75,3508,22.29,1041.62,5.47,833.14,0.63,0,0.02,236.19,2871.85,33598.03,11299,21536.65
164.78,459.5,11.2,1544.3,17.6,1020.26,0.69,0,0.48,1656.44,3157.13,6482.86,2991.24,2511.47
264.75,2509,31.19,1089.32,11.9,1110.85,0.72,0,0.08,454.16,14077.91,16499.32,4003.44,4264.68
264.75,1569.5,12.22,1299.55,15.06,1226.29,0.77,0,0.16,395.16,9266.47,12063.48,1995.6,2527.35
239.76,1092.5,10.25,1245.29,15.85,1122.12,0.74,0,0.56,217.05,5413.64,18421.39,20337.34,4897.7
220.15,1170.5,42.04,1235.11,14.1,1101.86,0.64,0,0.48,182.89,4628.98,23907.9,1275.73,650
242.45,3642,15.16,1075.11,4.29,755.31,0.54,0,0,240.78,3631.46,37751.66,11980.3,6775.51
175.54,3696,6.6,1099.48,4.16,740.19,0.5,0,0,240.51,28051.16,11679.36,11888.96,11246.67
164.78,787.24,12.35,1319.43,17.39,1069.45,0.65,0,0.55,596.46,1683.16,6729.75,1335.48,6361.04
264.75,1862.75,34.3,1044.59,13.02,1057.33,0.73,0,0.33,238.84,4226.7,20013.18,3915.04,5799.57
264.75,2829.5,38.65,1117.31,7.78,892.15,0.74,0,0.1,219.33,10585.25,27849.37,23279.34,2750.91
164.78,759.75,51.51,1575.14,16.97,1186.64,0.59,1.44,10.92,310.88,295.81,1329.47,350,497.49
264.75,3125.75,17.16,1069.3,8.11,899.18,0.62,0,0.15,147.33,21206.31,26310.22,19396.58,6657.89
197.84,2433.5,9.37,1075.31,9.83,980.14,0.61,0,0.66,157.18,13020.27,22036.5,15906.84,4257.64
175.54,1048.25,24.41,1466.57,16.32,1272.18,0.77,0,0.43,456.58,7773.51,10766.96,2903.02,2026.7
167.47,1299.5,19.13,1310.22,14.87,1123.85,0.66,0,1.79,624.35,3628.71,10071.12,11355.5,357.13
170.16,828,24.92,1368.45,16.05,1107.52,0.64,0,1.02,230.82,7080.08,9238.37,8609.73,7127.94
264.75,2550.75,28.76,1068.21,10.19,1011.37,0.76,0,0.26,234.17,2772.63,23734.1,1956.4,1699.26
164.78,406.5,3.45,1694.24,18.01,1042.11,0.65,0,0.48,4651.71,7280.63,11628.74,6753.33,7692.04
264.75,2359.25,23.99,1145.53,10.01,946.94,0.58,0,0,215.5,17974.08,34880.86,18349.04,10946.57
264.75,2153,15.87,1128.72,12.24,1079.89,0.65,0,0.89,208.49,17277.95,15465.69,12080.05,3516.75
264.75,1575.75,10.32,1246.49,14.02,1183.27,0.79,0,0.07,420.63,15684.63,18642.09,6515.17,6025.57
264.75,1374.5,21.78,1238.2,14.1,1148.67,0.72,0,0.11,236.39,17406.54,24359.13,24145.13,17129.73
167.47,1409.75,26.51,1294.2,14.9,1153.02,0.68,0,2.69,579.77,3960.11,6915.74,7178.27,2467.29
175.54,3270.25,26.59,1086.11,7.99,913.99,0.57,0,0.16,278.63,6665.4,20738.55,4718.85,7945.28
264.75,2438,26.9,1085.81,12.1,1071.49,0.79,0,0.26,380.28,5411.79,7747.74,5256.19,5452.29
264.75,2429.25,26.79,1138.13,9.51,880.08,0.76,0,0.08,223.17,12761.17,27378.6,25338.26,2169.68
175.54,1276.25,19.82,1379.53,15.29,1109.04,0.67,0,0.67,281.13,3054.1,5231.4,2961,1840.52
164.78,812.5,32.23,1331.7,16.29,1086.91,0.72,0,0.36,595.02,14568.03,20459.41,14270.51,150
164.78,403,3.42,1566.95,17.99,1024.76,0.67,0,1.63,1554.19,4281.06,8984.85,1589.81,5528.79
264.75,2657.5,34.61,1081.35,9.22,930.81,0.71,0,0.1,154,20907.59,28650.44,14408.59,7179.66
164.78,361.25,2.56,1658.22,18.19,1030.65,0.68,0,1.82,5381.97,4174.63,8634.09,2589.88,3185.51
264.75,1953,13.46,1040.65,13.09,1070.09,0.72,0,0.28,234.78,6790.25,16544.71,6642.85,2491.49
164.78,1525.5,23.53,1172.79,14.24,1141.26,0.61,0,1.89,242.25,12685.72,12664.42,10727.88,1840.52
