Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
239.76,2865.75,29.46,879.74,9.29,979.82,0.66,0,0.17,6.12,7134.95,7707.63,7070.18,7728.36
264.75,3694.25,29.36,679.83,5.03,902.05,0.63,0,0.04,2.74,9659.58,20726.01,3937.35,18246.85
175.54,4307.25,25.06,782.56,0.5,678.2,0.52,0,0.01,13.76,9237.29,61483.55,43913.86,5060.39
264.75,2728,31.07,868,8.54,987.81,0.65,0,0.04,3.91,1991.86,53667.57,35107.09,1722.64
175.54,3988.75,8.66,831.04,1.04,698.59,0.49,0,0.02,3.63,2688.4,58342.16,13716.69,8311.89
264.75,3238.25,30.95,679.68,4.61,861.87,0.64,0,0.01,2.15,15133.65,34163.83,6954.67,15906.84
175.54,4041,19.08,832.2,-0.87,706.34,0.51,0,0.02,7.25,1774.12,27491.59,14493.71,2815.58
197.84,3630.5,40.67,872.41,2.96,758.87,0.63,0,0.04,37.55,6482.86,54362.74,44582.82,7809.45
175.54,4453,1.7,696.83,-0.55,684.33,0.35,0,0,1.29,476.99,47227.19,8932.38,10570.12
138.36,4592.75,17.42,804.18,-3.84,530.01,0.31,0,0.01,9.04,2051.22,49390.16,39739.34,28525.91
257.32,3333.25,28.54,790.06,6.22,880.44,0.55,0,0.02,1.37,151.61,54033.39,52769.95,36510.1
175.54,3787,13.36,708.83,4.37,931.56,0.36,0,0.06,1.35,7463.75,9675.1,9256.75,1492.48
239.76,2474.5,15.86,835.22,10.82,1044.63,0.61,0,0.07,3.96,5790.29,30096.64,653.83,5762.59
175.54,3886.25,38.23,724.78,4.25,874.57,0.41,0,0.03,1.33,4450,17618.38,17253.62,7431.52
175.54,3958.5,12.64,701.96,3.59,847.39,0.31,0,0.13,1.09,10636.14,9121.81,3353.73,6081.73
242.45,2201,37.54,883.05,12.85,1099.86,0.5,0,0.4,20.92,1767.76,27593.61,26836.31,20851.08
264.75,4128,32.04,806.99,0.57,751.76,0.5,0,0.02,15.43,7288.86,47307.38,43275.02,20514.57
264.75,3432,43.67,823.37,5.78,967.24,0.7,0,0.07,3.5,2587.96,49539.96,2848.25,3965.79
87.87,1677.75,12.38,882.43,14.55,1155.87,0.48,0,0.38,5.31,150,23786.71,22817.26,10876.01
264.75,3592.25,38.41,838.31,3.52,811.67,0.7,0,0.01,5.88,6958.99,26880.99,26174.56,26395.6
264.75,4291,25.38,708.48,-1.24,661.72,0.48,0,0.01,1.29,2535.25,49160.63,16150.77,16165.63
264.75,2857.5,35.86,944.06,7.69,901.37,0.68,0,0.04,38.66,4452.81,42191.32,33460.84,4542.86
264.75,4071.75,26.45,797.56,2.82,713.24,0.57,0,0.01,3.39,9582.67,69300.85,1739.97,10726.95
125.97,4469,15.75,840.53,-7.66,502.78,0.24,0,0.01,13.62,15064.11,45829.98,43322.37,26041.27
175.54,4231.5,17.6,830.61,-0.67,621.06,0.48,0,0.01,8.15,6705.78,34758.99,20805.47,1423.9
264.75,2990.75,23.84,913.73,10.54,957.28,0.7,0,0.22,10.1,4750,45962.02,45170.21,3021.18
264.75,2403.25,30.67,920.1,11.02,1049.05,0.71,0,0.08,39.77,1458.6,44601.65,28219.28,1351.85
125.97,4790.75,25.38,817.13,-2.02,602.35,0.37,0,0.01,9.25,3912.48,56069.84,50050.05,5070.26
175.54,4579.5,17.25,700.15,-2.65,631.64,0.31,0,0.04,1.47,3453.62,41832.13,8606.25,33565.87
175.54,3558.75,35.9,947.82,7.09,884.35,0.39,0,0.15,39.68,8230.89,25536.4,21566.81,6920.08
175.54,4453.25,16.88,798.93,-1.9,623.88,0.42,0,0,2.04,1710.99,57839.32,54831.63,26468.99
175.54,4449.75,26.32,781.13,-0.5,692.47,0.48,0,0.04,1.39,6864.95,67712.83,57991.62,41614.03
264.75,3747.5,32.85,723.56,3.15,875.39,0.61,0,0.05,0.87,864.58,64055.66,31451.99,60522.95
175.54,4389.75,2.46,695.53,0.33,719.77,0.42,0,0.02,1.48,7070.18,37110.75,2909.9,3430.38
264.75,3829,22.15,672.72,4.73,939.53,0.61,0,0.03,2.22,7226.86,6954.67,1813.15,5191.1
264.75,3889.1,31.59,743.86,2.52,718.76,0.64,0,0,2.07,2553.04,65625.63,30121.53,14129.12
264.75,3495.25,30.38,896.63,6.81,845.98,0.68,0,0.03,8.63,9987.37,53233.52,45352.04,14892.53
175.54,4131.75,9.41,861.2,2.63,725.27,0.47,0,0.02,4.99,5975.58,41701.41,24692.26,6066.92
264.75,4230,29.2,787.77,0.5,660.33,0.61,0,0.01,3.02,3259.98,67817.45,13651.65,16914.71
175.54,1869.75,16.48,881.83,12.4,1069.78,0.51,0.54,0.11,4.46,85.36,39286.23,27597.24,357.13
242.45,3905.25,12.87,873.16,1.09,727.8,0.48,0,0.02,8.24,2233.27,29815.89,21766.66,10141.38
138.36,4492.5,19.92,846.07,-0.76,595.44,0.37,0,0,8.77,2089.86,22266.29,21156.74,21952.85
0.19,4051.5,1.7,822.21,-1.46,646.11,0.45,0,0.01,12.34,50,34014.52,22504.83,11744.25
264.75,4053.5,31.45,680.66,2.15,771.76,0.7,0,0.02,2.22,9811.6,23790.07,2363.79,17599.08
197.84,3427.5,40.66,872.7,4.7,806.92,0.57,0,0,12.75,4790.35,51186.21,49017.63,7288.86
175.54,4699.75,10.58,733.1,-2.24,640.82,0.35,0,0.01,1.5,3395.22,29270.59,18050,1807.62
175.54,4779,34.92,844.53,-5.7,487.94,0.14,0,0,13.36,2151.16,53045.14,40830.47,16834.71
264.75,2402.25,38.72,837.93,13.03,1092.3,0.59,0,0.11,5.82,433.01,30010.12,5227.57,427.27
242.45,4039.5,26.64,884.23,4.11,758.46,0.63,0,0.01,7.72,12311.28,30116.23,23744.21,18457.72
264.75,3780,19.13,687.33,4.53,817.09,0.64,0,0.03,2.17,17693.71,20049.13,4763.14,13788.67
175.54,4408.75,13.24,801.58,1.7,774.48,0.55,0,0.02,2.04,3990.93,63275.49,54114.95,32033.22
175.54,5051,22.49,804.19,-4.64,492.06,0.14,0,0,2.8,1589.81,71094.35,16004.61,17957.38
242.45,1861.25,21.25,925.16,12.95,1083.83,0.61,0,0.3,39.79,2706.94,36068.1,25807.51,125
175.54,4628.15,24.91,763.87,-2.1,579.7,0,0,0.01,3.31,1102.82,36570.07,34434.36,4700.11
197.84,2239.5,28.33,871.43,11.17,1116.25,0.48,0,0.11,7.94,956.92,32140.12,31547.86,27850.45
175.54,4138.5,12.41,724.57,1.06,736.44,0.61,0,0.01,1.08,7084.31,36215.57,16165.63,9498.82
175.54,2301,25.2,787.96,11.52,1102.92,0.57,0,0.05,1.58,11063.79,61776.43,42269.94,1143.46
175.54,4427.75,8.6,728.06,-0.82,690.68,0.32,0,0,1.12,3037.68,27276.5,23505.96,24952.51
197.84,3664,35.39,833.08,6.33,827.75,0.7,0,0.02,2.53,6464.33,48991.71,46575.83,26777
264.75,3265.75,26.21,765.52,7.19,930.81,0.55,0,0.05,1.44,7342.17,51345.96,983.62,7813.29
175.54,3692,4.26,673.9,5.28,974.25,0.36,0,0.19,2.3,4174.63,38224.7,255.67,35441.04
175.54,4126,34.35,850.99,-0.08,656.08,0.55,0,0.03,8.66,5580.99,26111.06,25123.84,25746.8
264.75,3986.25,28.56,724.3,3.14,875.51,0.43,0,0.02,1.33,8383.76,33424.65,31183.45,28288.29
264.75,3150.75,28.58,762.06,6.8,955.94,0.69,0,0.01,1.49,7071.6,65053.27,41055.42,3395.22
264.75,4328,37.43,851.54,-1.36,723.75,0.61,0,0.01,8.83,8001.72,29996.46,29099.96,29156.26
264.75,4194,19.2,830.94,-2.73,524.84,0.43,0,0.02,5.79,2535.25,28736.52,16854.3,6548.85
175.54,4219.5,17.16,798.93,-1.15,631.35,0.45,0,0.01,13.42,4350.57,63229.64,47231.64,9414.22
175.54,4746.75,21.34,822.47,-3.09,554.54,0.22,0,0.01,3.3,1061.84,79029.16,23886.14,19100.46
264.75,4026.5,9.17,807.14,2.97,684.62,0.56,0,0.02,3.37,1107.93,60201.39,13277.33,10974.86
264.75,4068.25,15.45,791.4,0.27,694.26,0.5,0,0.01,1.36,3650.69,49968.07,49909.19,8923.42
0.19,4936.75,11.16,865.64,-9.88,402.38,-0.05,0,0.04,10.27,19827.44,38267.32,35519.39,23163.49
214.77,2481.75,25.07,925.36,11.09,995.15,0.53,0,0.1,253.39,7251.72,36292.25,23654.33,13997.41
264.75,3177,27.87,843.36,7.67,970.82,0.7,0,0.04,4.7,4203.27,17361.09,9956.28,4341.37
264.75,3652.75,34.12,909.29,4.56,814.05,0.55,0,0.02,4.72,8787.92,35431.73,31496.15,4457.3
175.54,4519.75,22.16,764.45,-2.61,664.61,0.48,0,0.01,1.28,4285.73,43131.98,19517.37,14839.39
264.75,3564.75,23.78,766.9,5.65,870.37,0.59,0,0.01,2.34,1490.84,38099.97,38085.79,8951.4
264.75,3289.25,24.11,795.4,5.69,902.22,0.73,0,0.01,1.44,1013.66,53606.04,53427.4,12883.61
264.75,3669.75,34.15,853.95,3.43,902.4,0.72,0,0.01,7.29,5488.85,10723.22,950,3511.05
264.75,2983.25,20.23,789.87,9.24,989.32,0.68,0,0.04,5.13,5060.39,67957.4,26339.09,13095.32
264.75,3497.75,34.87,754.17,4.3,861.76,0.73,0,0.01,1.36,5452.29,69517.82,31291.33,2303.8
44.03,4495,1.19,739.41,-1.8,637.92,0.31,0,0,1.07,85.36,21688.88,13631.86,16394.13
264.75,4266.25,33.64,770.37,2.09,691.07,0.55,0,0,1.45,1813.15,72973.47,32341.11,10974.86
264.75,2901.25,37.05,926.83,12.12,993.12,0.73,0,0.09,39.51,2295.1,47380.45,32173.4,2312.47
264.75,3478.75,32.14,858.22,4.28,896.51,0.61,0,0.03,7.1,6010.62,14703.32,852.93,668.96
175.54,4212.5,34.58,819.96,-0.48,648.54,0.31,0,0.01,3.46,5162.12,83518.91,26111.06,28402.95
175.54,4698.75,6.39,712.36,-3.43,593.21,0.29,0,0.08,1.49,2264.4,45807.5,5793.75,34587.97
264.75,3527.5,29.66,858.74,5.06,842.19,0.7,0,0.01,3.8,5588.16,53734.6,32523.03,5850
125.97,4845.25,26.14,858.6,-3.67,614.8,0.31,0,0.03,8.16,3965.79,13512.49,13166.15,13327.7
264.75,2811,24.21,881.66,10.04,988.61,0.57,0,0.08,4.11,1867.49,46171.5,30293.69,1961.5
264.75,1868,35.89,895.99,12.18,1084.38,0.6,0.38,0.24,12.01,8585.31,46472.65,40256.52,50
248.09,2869,20.56,920.97,10.3,931.18,0.59,0,0.13,40.9,3650,36371.8,33560.8,3858.43
264.75,2981.5,31.93,926.97,9.49,1033.79,0.7,0,0.11,8.42,6806.43,32202.29,23953.86,2535.25
264.75,3711.4,20.24,786.91,4.4,818.52,0.67,0,0.01,3.8,15475.34,46761.82,51163.48,14821.02
125.97,3902.25,25.29,863.37,1.36,764.63,0.44,0,0,8.52,9606.64,41272.11,35279.84,33891.11
264.75,3176.25,27.66,793.4,6.42,913.16,0.72,0,0.05,3.76,6505.96,69113.01,35020.1,11651.07
264.75,2494.75,26.46,798.22,11.79,1078.61,0.65,0,0.07,5.8,1329.47,74545.34,35164.58,17419.74
220.15,3995.5,24.51,863.36,2.95,723,0.64,0,0.01,3.94,11314.04,41787.65,20997.8,11881.39
175.54,3683.75,12.6,835.96,-0.96,653.16,0.28,0,0,17.27,24193.54,36193.75,32866.21,15432.03
125.97,4905.5,19.78,829.98,-5.59,456.74,0.14,0,0.01,7.92,1722.64,40681.54,31800.12,23014.94
264.75,4066.09,31.05,736.01,1.47,680.21,0.62,0,0,1.29,6468.35,57425.14,26113.67,13954.58
264.75,3939.5,43.01,789.73,1.06,766.03,0.66,0,0.02,10.51,4628.98,52754.03,39603.88,10550.24
264.75,3621.5,34.02,894.05,5.92,809.9,0.69,0,0.01,4.11,7218.55,53775.34,46679.63,20545.02
175.54,4569,19.02,842.94,-0.69,683.45,0.56,0,0.01,7.18,8922.3,20410.47,16798.44,14953.51
242.45,4337.75,15,812.09,-0.63,624.61,0.48,0,0.01,3.59,2570.51,63716.62,17108.11,13721.79
175.54,4647,30.69,826.38,-0.79,639.55,0.39,0,0,2.95,9650.26,47055.16,46756.23,14940.8
220.15,3459.5,23.98,933.82,6.49,866.79,0.57,0,0.02,120.43,10451.2,43080.48,24368.58,5450
175.54,4542,18.46,799.95,-1.18,697.17,0.46,0,0.01,14.95,11963.59,43441.77,36536.66,13009.52
264.75,3246.75,27.17,892.85,7.76,912.18,0.67,0,0.05,4.91,4598.64,37574.03,36477.77,1722.64
175.54,4735.75,24.13,815.47,-3.4,583.7,0.24,0,0.01,1.55,2183.46,73931.91,35748.39,12228.14
264.75,4708.5,10.34,769.92,-2.97,581.92,0.3,0,0.01,1.23,1150,30912.26,23759.79,8076.35
264.75,2782,27.84,809.77,11.62,1061.94,0.49,0,0.2,3.3,919.28,78712.18,15570.08,26863.5
264.75,3553.75,17.3,865.19,6.58,878.77,0.57,0,0.09,4.11,4746.31,18401.29,3553.52,13268.29
175.54,3135,40.22,895.11,9.72,992.31,0.66,0,0.03,6.76,3777.23,39711.3,36793.85,8743.43
264.75,4102.5,31.36,674.95,1,783.92,0.57,0,0.02,1.14,2414.02,56167.67,17323.04,19435.21
175.54,3902.25,10.17,843.5,0.85,737.85,0.49,0,0,15.29,9334.21,36712.23,27660.94,20625.41
175.54,4768.25,14.05,873,-3.29,610.58,0.15,0,0,3.83,2772.63,41792.2,36772.1,11487.71
264.75,4200.25,24.25,771.08,0.14,704.62,0.56,0,0.01,2.89,5586.37,51722.41,9619.12,6880.95
164.78,3959.25,2.23,683.77,3.02,812.8,0.38,0,0.15,1.71,4809.11,25463.85,850,166.26
175.54,4544.5,0.95,695.83,-2.08,651.4,0.31,0,0,1.15,1211.4,50095.18,17892.11,30165
175.54,4589.5,10.66,734.27,-0.95,668.59,0.41,0,0.02,1.35,7087.14,51095.28,17088.81,48009.04
175.54,3932,27.93,796.89,3.93,761.08,0.57,0,0.01,3.41,16793.67,55345.53,59699.48,6116.17
175.54,4340,29.98,743.99,-0.16,745.71,0.49,0,0.02,1.19,7448.99,31125.67,2848.25,3243.07
264.75,2637,24.6,862.4,10.37,1055.88,0.54,0,0.41,6.21,11998.65,7113.9,421.29,5233.31
125.97,4632.75,25.48,848.21,-3.38,629.58,0.3,0,0,8.16,10696.45,36994.43,29898.62,21009.7
175.54,4357,11.71,732.74,0.16,769.78,0.37,0,0.01,1.35,4513.04,46806.06,24260.41,42189.19
264.75,3032.5,44.1,930.34,9.63,919.52,0.7,0,0.05,8.38,7534.42,42372.02,34225.54,2804.91
175.54,3969.75,19.49,800.83,3.97,788.87,0.68,0,0.02,3.26,6551.91,64505.87,10132.5,13336.7
175.54,3961,29.19,808.75,3.27,780.04,0.53,0,0.02,12.47,7634.63,51487.74,37559.65,11472.9
175.54,4292.5,12.32,738.82,0.87,768.06,0.44,0,0.02,1.19,9131.68,27225.13,2861.38,7023.35
125.97,4745,18.27,808.33,-2.24,611.39,0.28,0,0.01,2.29,1013.66,55776.23,54301.27,19073.74
164.78,3080.75,21.26,883.29,8.72,906.19,0.64,0,0.23,4.84,6441.08,17804.71,16622.5,12597.92
175.54,4637.5,22.78,845.4,-2.53,600.92,0.32,0,0,15.59,5884.51,51261.95,38547.73,20586.59
175.54,4722.75,8.18,796.55,-1.51,591.97,0.22,0,0,1.5,1013.66,75471.37,28438.49,9865.47
264.75,2988.25,35.78,900.02,7.47,1008.92,0.69,0,0.06,8.31,10711.09,34043.91,25918.86,1061.84
175.54,4635,19.02,742.64,-0.46,714.04,0.36,0,0.01,1.51,9327.78,14642.66,13574.52,7044.68
125.97,4719,21.18,848.62,-3.53,557.32,0.24,0,0,7.23,1722.64,22877.66,13443.49,13133.45
175.54,3954.25,25.54,808.83,2.84,848.4,0.52,0,0.02,16.73,6654.89,52354.44,38677.22,15263.93
175.54,4245,32.8,837.98,-0.69,665.32,0.52,0,0.01,7.83,852.93,19894.41,18100.48,19171.01
175.54,4577.75,29.98,737.58,-0.28,663.61,0.45,0,0.03,1.32,3169.78,50146.06,27331.8,50260.99
264.75,4369.75,9.9,766.93,-1.13,636.02,0.38,0,0.02,1.3,85.36,57542.74,17237.39,5552.25
175.54,3625.25,15.71,766.87,6.04,923.08,0.49,0,0.06,1.5,8315.5,37582.01,37251.68,16950.74
205.28,3697.5,41.64,854.72,2.74,808.5,0.55,0,0.08,8.86,10174.85,40788.57,37070.04,9519.85
175.54,3833.5,6.06,681.78,3.9,948.56,0.41,0,0.11,1.34,5884.51,40491.08,5867.5,37470.89
264.75,4159.25,34.11,827.55,1.9,692.04,0.53,0,0.02,3.89,9311.69,42659.2,10630.5,6872.23
150.76,4574.5,31.41,834.49,-0.99,585.07,0.55,0,0.04,6.31,3873.95,32609.62,27123.93,22674.82
175.54,4572.75,17.4,844.43,-0.66,625.53,0.39,0,0.05,7.43,5580.99,6883.86,6589.95,6771.08
264.75,3999,12.75,846.99,4.17,755.76,0.59,0,0.02,3.62,17466.18,42757.54,15686.54,18349.04
175.54,4501.25,11.97,789.69,-0.33,668.59,0.46,0,0.01,1.41,5867.5,45576.39,45251.38,16253.85
175.54,4256.75,22.89,816,-0.85,655.82,0.61,0,0.01,15.55,9660.62,46666.77,32556.53,2815.58
175.54,4357,4.48,733.75,-0.21,686.13,0.4,0,0.01,1.29,6420.86,13505.83,11555.41,9122.91
264.75,4232.5,20.47,861.94,-0.49,650.55,0.53,0,0.3,7.6,5586.37,11532.02,9394.01,9856.34
264.75,3815.5,37.38,760.52,3.77,910.13,0.66,0,0.01,1.39,6109.62,66797.66,34876.18,3164.25
264.75,3469.5,26.5,777.58,6.7,978.53,0.67,0,0.03,2.38,1273.78,41837.87,33973.92,1415.1
175.54,5612.75,31.3,851.61,-11.61,268.33,-0.03,0,0,16.98,23152.7,32248.84,30275.2,14674.72
175.54,3801.75,47.64,907.31,5.14,783.57,0.45,0,0.03,38.26,10184.67,51026.54,40605.76,10299.88
175.54,3779.75,33.15,868.19,3.63,859.65,0.58,0,0.01,4.05,4974.69,46606.73,40082.26,17401.94
242.45,3205.75,36.33,809.68,7.04,892.57,0.61,0,0.21,13.8,8157.67,50277.11,37816.23,15103.23
223.1,2130.25,21.75,928.4,14.23,1056.28,0.66,0,0.39,20.63,2255.55,45147.84,29268.54,14532.98
164.78,1769.5,25.18,922.21,12.51,1095.11,0.55,0,0.36,9.9,3256.92,28165.71,27312.04,3060.64
197.84,4352,12.66,694.47,0.03,737.07,0.42,0,0.02,1.27,4809.11,40368.4,3603.82,3650.68
175.54,3805,11.72,798.74,2.46,716.87,0.61,0,0.01,2.95,11368.71,75229.03,25,11182.46
175.54,4284.25,31.31,845.16,-0.99,605.46,0.35,0,0.01,6.75,1915.07,21563.57,18595.5,18056.79
264.75,3517.5,25.63,780.09,4.05,857.5,0.66,0,0.06,1.95,4174.63,52063.69,50379.23,16337.3
220.15,2314.25,27.35,866.06,13.24,1122.19,0.42,0.44,2.31,7.99,5503.41,2491.49,225,572.27
125.97,4620,8.44,762.35,-1.93,624.65,0.32,0,0.01,1.62,1235.92,43495.14,34170.27,43545.01
175.54,4263.75,27.36,883.28,2.81,729.35,0.45,0,0.09,37.82,7938.99,48860.08,41245.94,11656.22
175.54,2360.25,40.55,895.3,11.16,1049.54,0.6,0,0.35,8.97,11596.01,44803.88,36542.95,3021.18
175.54,4512.5,32.25,826.33,-1.5,670.43,0.39,0,0.04,16.17,7325.81,57758.01,49103.23,25310.62
175.54,4740.25,21.89,736.94,-3.15,595.16,0.28,0,0.01,1.53,1485.56,25597.02,18895.17,21521.33
264.75,4057.75,32.98,673.04,1.12,746.22,0.51,0,0.02,1.01,5167.93,58158.47,20233.33,21197.35
264.75,3317.75,18.2,862.33,4.26,855.52,0.73,0,0.02,6.66,7053.19,22772.52,20203.65,18868.16
264.75,3879,22.77,808.5,1.65,760.44,0.61,0,0.01,10.96,4065.4,62869.61,48772.2,11578.75
264.75,4298.75,25.29,690.72,1.07,727.04,0.56,0,0.02,2.69,2772.63,22144.24,22836.1,920.6
175.54,4420,22.14,831.05,-2.47,589.78,0.29,0,0.01,3.4,1681.52,84297.14,25388.73,27979.05
220.15,2574.25,41.62,813.64,10.61,1087,0.57,0,0.08,3.03,919.28,63281.81,55114.86,37509.03
264.75,4469,17.61,702.94,-0.47,652.31,0.58,0,0.01,2.58,1329.47,14572.83,8560.81,13166.15
175.54,4516.75,4.11,697.18,-1.21,677.5,0.31,0,0.01,1.3,2127.79,43991,2913.33,11292.81
175.54,4324,34.72,866.65,0.05,694.64,0.56,0,0.01,9.11,3004.58,37504.5,31751.97,19439.33
264.75,4413.5,16.52,809.69,-0.83,652.34,0.42,0,0.01,14.2,9956.28,43999.86,39702.99,18320.69
182.97,3987.75,36.67,828,2.74,768.71,0.62,0,0.01,16.07,5561.25,58477.24,49650.05,18469.64
264.75,3086,16.08,881.61,9.65,969.72,0.75,0,0.03,3.02,1373.86,35159.46,34862.98,26481.83
264.75,4175,14.92,790.9,2.56,698.79,0.59,0,0.01,3.2,4852.58,86229.5,29996.46,24720.99
175.54,4313,8.61,797.42,-0.25,691.37,0.45,0,0.01,2.88,5712.05,56611.02,19846.6,13150
220.15,4336,26.88,806.64,-1.67,618.25,0.47,0,0,1.58,2688.4,69887.96,43730.39,10350
175.54,4523.25,32.15,773.32,-0.97,641.48,0.36,0,0.01,1.1,259.96,22733.4,18499.39,14930.09
264.75,2849,36.64,890.46,8.37,944.47,0.71,0,0.02,3.88,5472.43,58043.15,40453.77,6267.97
264.75,4290.75,9.34,752.34,0.93,744.63,0.46,0,0.01,1.33,9405.72,37863.01,36456.38,29462.31
175.54,4141,34.05,867.16,0.95,679.83,0.43,0,0.07,8.38,9555.5,60779.99,47177.4,14637.2
264.75,2616.25,23.26,960.19,9.96,941.13,0.68,0,0.03,244.36,15132.33,37436.98,20250,9002.64
175.54,4140.25,17.92,846.33,-0.54,690.78,0.5,0,0.02,7.56,6576.28,32847.95,27996.21,17687.5
264.75,2999.25,28.33,911.04,7.8,926.63,0.7,0,0.02,8.02,7804.33,37717.2,29735.29,6592.99
197.84,3316.25,36.98,870.49,8.8,983.49,0.64,0,0.03,3.25,1851.35,38840.54,37869.09,20279.24
242.45,4131.25,34.66,822.39,3.04,686.43,0.68,0,0.04,3.13,5552.25,44056.64,42344.16,26702.2
164.78,1935.75,11.78,935.63,13.46,1080.64,0.6,0,0.9,53.79,1350,30372.81,29636.93,1699.26
125.97,4619.5,23.17,777.11,-2.56,661.11,0.51,0,0.01,1.47,8098.61,41850.06,38872.2,17511.92
0.19,4846,27.5,838.66,-4.57,568.3,0.31,0,0.01,13.24,14735.25,43492.39,40475.64,27262.57
264.75,2821.5,32.65,893.12,8.19,971.28,0.68,0,0.1,5.28,4495,43227.39,42126.33,3553.52
175.54,4528.75,3.6,690.24,-2.03,651.27,0.32,0,0,1.26,876.07,51887.64,20577.35,28869.49
125.97,4599.25,10.23,809.96,-3.82,554.59,0.24,0,0.01,9.76,931.4,43792.55,37112.09,30233.88
175.54,4515,26.61,871.46,-1.88,599.34,0.41,0,0.03,8.65,1321.93,28561.99,22956.21,13892.71
264.75,3635.41,15.58,802.78,5.2,821.5,0,0,0.01,3.87,11604.15,65745.1,40209.99,11695.87
175.54,4611.5,32.63,861.88,-1.57,628.72,0.4,0,0.01,8.03,3790.45,21526.44,14811.74,9760.51
264.75,4200,30.49,771.99,1.42,792.91,0.61,0,0.01,1.34,12261.63,37957.97,37366.66,20950.6
264.75,3497.75,22.51,846.15,6.17,892.61,0.59,0,0.03,4.17,3536.59,22570.06,6476.69,6593.55
220.15,3811.75,19.73,778.83,4.91,843.43,0.6,0,0.01,1.44,8529.21,45104.41,43875.59,32434.05
175.54,4499.75,17.12,763.97,-1.56,690.64,0.42,0,0,1.15,2233.27,44708.02,40861.07,38110.73
264.75,3499,32.68,835.94,6.14,881.77,0.68,0,0.03,4.16,14748.14,40479.72,18668.89,8535.07
125.97,4586.25,13.52,795.87,-1.19,605.41,0.43,0,0.01,8.64,6070.21,47755.92,38244.31,7430.18
242.45,4364,27.75,792.18,0.66,690.56,0.54,0,0.01,1.35,4862.87,60166.5,59169.82,33268.42
264.75,3398.5,34.37,927.49,8.3,861.27,0.65,0,0.06,38.45,5121.28,53979.7,39944.8,1681.52
175.54,4520.25,6.01,721.6,-1.14,634.44,0.34,0,0.01,1.26,357.05,54025.25,7305.31,36451.71
264.75,3788.25,36.15,793.75,2.92,898.23,0.67,0,0.01,8.87,4447.74,51982.57,44154.81,35655.12
242.45,4168,19.89,780.24,-0.28,646.41,0.49,0,0.01,1.41,3567.56,63176,8292.62,11265.32
175.54,4594.5,18.31,791.79,-1.06,634.5,0.34,0,0.01,1.2,3001.25,45615.87,45458.63,12255.1
264.75,4053.75,28.1,829.2,3.77,803.39,0.69,0,0.02,11.62,11021.23,52428.88,49278.06,27260.37
175.54,3778.75,7.1,696.18,5.4,992.1,0.33,0,0.27,2.87,8557.31,2192.6,1299.04,1150
264.75,4017.25,32.78,868.7,2.46,728.67,0.57,0,0.01,8.01,2710.63,17463.89,16334.86,17322.46
175.54,4407.25,8.26,721.95,0.07,720.04,0.36,0,0,1.37,3620.43,47522.71,15350.16,35859.83
264.75,4017,26.39,794.42,3.69,729.28,0.67,0,0.01,1.3,2783.43,49610.56,49441.76,12869.63
220.15,4183.75,39.51,816.81,3.29,725.15,0.63,0,0.09,9.92,2628.21,59707.85,52227.08,3958.22
159.02,4819.75,26.74,777.57,-3.13,609.79,0.21,0,0.02,1.32,5227.57,52241.43,27512.32,17550.71
175.54,4691,12.74,690.33,-0.42,672.6,0.46,0,0.02,1.18,2511.47,61602.01,22910.42,24708.86
175.54,4654.75,23.88,840.7,-2.84,627.25,0.26,0,0,16.72,12498.02,39711.3,29690.53,18248.49
175.54,4521.75,16.38,743.89,-1.2,656.26,0.39,0,0.01,1.22,12023.62,37357.83,9050.28,2829.75
175.54,4910.5,30.1,765,-4.14,575.55,0.16,0,0.01,3.27,1818.65,39602.62,27397.58,11518.14
125.97,4648.5,14.49,757.71,-1.71,674.2,0.4,0,0,1.13,2264.4,41790.04,37650.07,35833.33
242.45,3002,44.25,946.19,10.18,967.43,0.7,0,0.06,38.03,6271.16,47792.34,36633.7,6394.33
175.54,2431.75,34.77,835.43,10.87,1104.49,0.44,0,0.09,2.49,287.46,48379.62,43608.57,35583.81
197.84,4028,6.2,710.95,2.03,794.7,0.45,0,0.01,1.17,10083.03,34882.77,20690.76,29029.77
264.75,3195.5,32.49,869.4,8.74,914.84,0.56,0,0.14,5.39,10033.32,10109.77,3122.1,8566.65
264.75,4378.75,9.56,777.83,-1,633.03,0.47,0,0.01,1.26,931.4,35749.23,13386.09,14652.22
175.54,4561.5,10.85,742.32,-1.72,675.43,0.37,0,0.01,1.14,4596.47,15824.27,4151.81,10995.79
175.54,4610.5,29.77,865.28,-1.77,622.55,0.37,0,0.06,5.44,5146.6,40157.04,34557.02,15296
264.75,3961.5,16.49,785.94,3.21,786.95,0.59,0,0.01,1.25,3166.62,50390.55,49057.8,36251.72
175.54,4540.75,41.3,809.56,-3.31,618.69,0.44,0,0.01,11.41,1645.45,43416.44,35219.99,26886.57
175.54,4493.5,2.31,689.76,-1.41,670.69,0.35,0,0,1.27,1107.93,56639.28,12451,22170.42
175.54,4439,34.58,822.27,-2.54,562.63,0.37,0,0.02,12.63,852.93,32585.08,22926.57,14327.86
264.75,2706,29.6,936.53,10.66,973.8,0.67,0,0.15,43.25,3380.46,29968.44,29181.29,3398.16
264.75,3741.75,28.32,876.81,1.99,727.68,0.63,0,0.04,9.17,7893.51,37732.05,36915.41,14880.44
