Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
197.84,4290.75,21.38,722.04,2.72,777.1,0.64,0,0.01,2.67,3675.26,47421.59,4956.56,10111.75
264.75,4069.25,20.96,722.27,3.78,800,0.61,0,0,2.75,1926.15,52226.5,50737.24,40251.55
175.54,4470.5,20.81,827.1,0.63,703.91,0.51,0,0.02,14.57,3421.62,54422.3,47675.86,16825.8
264.75,4154,8.05,709.77,3.43,771.8,0.67,0,0.02,6.71,4169.53,53013.28,3965.79,10294.05
175.54,4630.25,15.69,666.07,-2.33,645.51,0.31,0,0.02,2.99,3790.45,53514.62,1243.2,30488.15
239.76,2371.75,20.12,781.08,12.24,1091.5,0.64,1.94,0.22,12.46,1080.51,36891.84,2491.49,1070.06
220.15,3570.5,28.17,701.26,5.48,901.48,0.63,0,0.04,3.85,6951.8,50736.85,41262.91,48564.47
264.75,4122.25,32.37,734.69,4.33,815.33,0.63,0,0.01,2.64,2363.79,57723.54,56521.39,36796.57
175.54,4499.75,7.75,753.42,-0.77,641.16,0.39,0,0.02,6.53,5786.84,54790.58,28731.3,8950.28
264.75,3311.75,21.35,790.03,8.38,945.02,0.67,0,0.18,7.96,6605.11,51269.95,6197.38,2376.45
264.75,3913.25,31.13,733.75,3.84,826.99,0.71,0,0.05,2.11,7448.99,68531.95,54688.46,45467.88
125.97,4016.25,16.61,810.34,-1.97,634.43,0.35,0,0,23.98,5303.54,43072.35,42871.99,5561.25
264.75,3747.75,16.92,674.57,3.63,883.07,0.44,0,0.01,2.16,6930.19,30476.34,28424.06,24799.75
175.54,4737.75,17.04,711.94,-2.8,639.72,0.16,0,0,3.76,4013.42,41211.25,23456.93,15185.77
264.75,3174,22.5,725.79,7,921.27,0.74,0,0.02,3.58,14940.8,56373.11,59317.35,4257.64
164.78,1957,23.06,892.79,14.61,1134.63,0.61,0,0.62,39.49,920.6,42252.9,41496.36,753.33
175.54,4254.5,9.27,649,1.22,763.42,0.46,0,0.01,3.11,6373.97,19266.75,7411.31,11451.09
264.75,3358.25,19.26,718.37,6.8,859.42,0.74,0,0.01,3.05,4950,55507.91,45663.42,5884.51
264.75,3827.25,25.35,600.1,2.66,822.81,0.56,0,0.01,2.37,6737.02,55486.28,37992.46,12687.3
264.75,4161.5,27.6,737.66,2.4,686.84,0.68,0,0,7.48,3530.93,77068.33,38065.04,17317.26
125.97,4870.5,24.25,682.4,-2.48,634.47,0.3,0,0.02,1.83,4030.82,18612.03,13316.44,14738.64
264.75,2914.25,20.55,726.13,10.13,968.66,0.64,0,0.15,8.78,6947.48,62102.55,56317.03,11702.46
175.54,4567.5,13.47,808.49,-0.74,680.61,0.42,0,0.04,20.21,5472.43,8613.22,7407.26,8418.28
264.75,3240,17.19,733.16,6.72,912.74,0.6,0,0.07,6.48,8443.19,67394.41,166.26,19457.84
175.54,3359.25,16.92,705.63,7.01,963.1,0.59,0,0.05,2.58,4769.43,33639.38,33528.01,13427.86
264.75,4661,5.62,661.43,-1.5,677.21,0.33,0,0,2.82,829.16,26351.61,12457.43,14210.12
264.75,3444,26.47,898.94,9.46,983.55,0.59,0,0.02,32.41,6101.43,36213.09,29586.95,14518.52
175.54,4360.25,9.64,660.63,2,789.69,0.42,0,0.01,2.96,10407.09,39920.01,20296,33519.06
264.75,3620.5,28.12,637.33,5.22,936.65,0.62,0,0.17,5.3,4150.6,6321.99,4968.65,4510.82
175.54,4616,30.6,810.07,0.23,666.5,0.42,0,0.02,18.32,1013.66,15690.36,15062.12,15686.22
0.19,4942.75,10.96,823.76,-5.87,459.25,0.06,0,0,22.97,7938.99,52050.24,44650.73,13138.78
164.78,2813.75,25.94,784.66,9.69,1051.87,0.57,0,0.4,10.72,2761.79,69580.23,16399.62,2854.38
264.75,3253.75,21.37,875.43,8,997.31,0.67,0,0.96,32.63,9334.21,1840.52,1050,1211.4
264.75,3500,22.61,743.63,7.49,875.57,0.74,0,0.03,8.51,11121.49,64688.54,34269.63,8703.3
125.97,5043.75,31.54,841.4,-3.7,554.29,0.14,0,0,20.35,11507.71,37344.18,35722.37,33602.2
175.54,4670,24.38,690.68,-2.1,650.72,0.39,0,0.01,5.75,2393.22,10294.05,7381.56,8096.14
125.97,4515.5,6.69,714.02,-1.27,650.05,0.37,0,0.01,2.78,166.26,41811.81,33334.78,41835
175.54,4573.75,6.08,637.83,-1.66,667.45,0.32,0,0,2.31,1633.25,48414.13,23514.41,26014.37
175.54,4313,23.61,769.25,4.13,739.76,0.54,0,0.04,7.95,9718.41,66228.45,24243.5,9746.15
175.54,3995.25,28.91,837.01,0.91,667.76,0.48,0,0,25.75,7538.4,37838.97,37007.13,33526.82
175.54,3631.25,8.45,710.69,5.51,913.35,0.54,0,0.03,3.09,4466.26,37629.88,37503.17,12950.97
175.54,3994,21.41,829.42,1.24,724.67,0.58,0,0.03,23.78,5694.52,33078.5,25388.73,6055.37
264.75,3334.25,41.82,632.44,5.82,911.49,0.68,0,0.01,3.6,7001.96,44253.45,18995.33,19071.64
175.54,4154.5,48.17,815.17,-1.43,684.71,0.36,0,0,29.17,4815.34,46942.81,42018.18,6588.44
264.75,4031.75,27.36,779.07,3.39,762.95,0.71,0,0.04,8.71,7827.36,64198.19,19182.48,7945.28
175.54,4350.75,25.63,765.92,1.28,709.18,0.52,0,0.04,8.25,2761.79,56704.56,15139.6,4887.48
175.54,4458.25,24.63,827.27,-1.25,673.26,0.36,0,0,29.85,8475.11,45345.2,35258.01,12814.35
264.75,3908.75,38.93,838.13,4.44,878.23,0.71,0,0.01,9.66,6973.34,51932.72,38550.06,6657.89
175.54,4166.5,24.11,636.99,0.61,753.26,0.44,0,0.03,2.41,1669.58,31515.2,642.32,5845.3
175.54,4450.25,28.92,749,-0.95,715.37,0.49,0,0.01,4.6,3281.39,60845.6,48855.58,14188.99
175.54,4729,23.88,709.68,-0.71,704.1,0.37,0,0.01,2,4763.14,36573.32,34852.08,29367.12
264.75,3599.5,35.1,835.05,6.21,923.81,0.71,0,0.02,8.99,5600.67,58697.59,42437.1,9398.27
264.75,3052.75,22.26,731.19,10.21,1035.88,0.7,0,0.03,3.55,8867.21,55569.13,53687.5,2991.24
132.47,4426.75,28.6,760.27,-0.86,634.9,0.47,0,0.01,7.98,852.94,75304.23,39652.59,14611.21
197.84,4513.5,26.93,725.58,0.56,672.42,0.28,0,0.01,2.64,3511.05,44560.16,7288.86,14379.41
264.75,3685.75,31.79,769.96,5.57,849.74,0.63,0,0.03,8.75,7403.21,44093.17,8519.68,4236.45
264.75,1940.75,46.53,895.6,13.59,1100.54,0.61,0,0.07,519.01,2654.71,38423.01,28005.85,14156.54
175.54,4823.5,21,721.15,-1.79,616.64,0.24,0,0.01,3.31,2127.79,48513.58,25622.79,16745.37
197.84,2746,36.82,728.96,9.57,1085.48,0.66,0,0.04,3.3,8390.92,62905.7,44930.47,2350
264.75,3789.25,26.14,796.68,5.42,869.98,0.64,0,0.02,9.62,12950.19,35936.16,8297.44,15034.88
264.75,3005.5,38.72,911.24,7.77,998.75,0.72,0,0.06,74.51,3466.63,33414.18,26393.7,3250.77
264.75,3572.75,28.3,725.55,5.87,886.78,0.69,0,0.01,5.73,3150,43990.99,39413.54,1366.57
264.75,3190.5,36.79,829.64,8.69,960.24,0.7,0,0.01,7.99,8139.26,58167.07,35394.17,8261.21
164.78,2691,15.34,876.53,9.77,1037.12,0.61,0,0.24,12.69,7672.52,40400.59,38992.34,5600.67
264.75,3363.25,30.26,697.65,7.12,905.4,0.57,0,0.04,2.46,7567.53,29718.81,16831.15,12386.58
175.54,2038,42.07,762,14.16,1134.52,0.57,0,0.07,11.85,384.08,75587.09,34107.88,19510.19
264.75,3743,4.57,813.9,2.06,754.32,0.68,0,0.02,18.53,1235.92,21526.44,11918.37,7308.39
175.54,4465.5,4.06,634.24,-0.59,719.45,0.38,0,0,2.1,1961.5,53917.79,23592.96,26072.35
264.75,2369.75,43.46,903.68,9.77,1023.96,0.64,0,0.08,543.87,3819.36,39898.96,27653.71,11524.21
175.54,3743.5,2.36,632.21,5.45,996.68,0.41,0,0.16,2.89,8952.51,44225.87,8557.16,41236.73
175.54,4661,21.13,742.9,-2.3,607.18,0.2,0,0.01,2.65,384.08,34894.23,9498.82,10653.05
264.75,3297.75,18.09,757.82,5.91,954.37,0.53,0,0.14,17.33,9621.2,55658.13,36127.93,1856.74
264.75,4034.75,30.05,722.97,1.35,715.24,0.65,0,0.02,3.12,712.39,46894.86,49548.64,10470.32
264.75,3935.5,16.75,835.94,2.03,754.23,0.67,0,0.01,10.24,9765.63,49568.21,38802.16,9560.73
175.54,4469.75,2.75,641.13,-0.03,721.58,0.31,0,0.01,2.76,1416.86,40234.41,739.93,7894.78
175.54,4037,24.75,786.84,1.1,747.45,0.52,0,0.01,32.27,3131.69,39741.51,26029.36,8492.79
220.15,3884.25,30.45,746.2,4.36,786.49,0.62,0,0.02,4.24,2535.25,61424.65,50778.61,23102.54
264.75,3106,32.98,842.67,8.9,964.54,0.67,0,0.04,9.99,3539.09,38301.54,24454.19,3876.53
175.54,3827,21.24,658.85,4.02,928.14,0.45,0,0.09,2.59,3070.42,54423.59,24944.49,51288.08
264.75,4074.5,23.81,708.9,1.63,687.56,0.59,0,0.01,2.36,1966.6,30245.79,30280.81,11596.01
264.75,3898,26.16,812.18,3.94,788.9,0.7,0,0.03,19.41,7143.35,12640.71,10140.39,11744.25
264.75,3031,29.89,726.87,10.33,949.44,0.7,0,0.04,8.68,5179.53,61951.01,58337.02,15612.42
175.54,4485.25,12.38,757.9,-0.6,689.02,0.42,0,0.02,6.85,3109.26,65056.96,15281.61,9956.28
167.47,1519.75,47.97,918.75,15.36,1169.89,0.61,0.04,0.34,74.22,151.61,50252.44,31854.79,217.87
175.54,3392,33.42,881.19,6.28,937.49,0.55,0,0,22.14,8443.19,43595.73,37634.13,17905.52
220.15,3963.5,23.84,786.33,2.75,783.13,0.64,0,0.02,8.28,13603.95,48210.04,14911.32,13631.12
175.54,2964.5,37.81,745.3,11.2,1045.77,0.56,0,0.26,6.97,692.99,55239.73,52418.2,19951.63
264.75,3652,27.8,816.29,6.18,949.16,0.66,0,0.03,16.33,4048.15,28337.04,27663.47,28114.9
242.45,4211.5,11.61,672.24,2.19,790.37,0.47,0,0,3.02,5022.7,27792.22,25526.6,22952.72
150.76,4657,16.49,703.67,-1,726.71,0.33,0,0.03,2.37,1904.6,54382.23,33885.5,54451.52
264.75,3050.75,28.3,744.9,12.54,1061.98,0.73,0,0.02,11.01,1416.86,71762.16,30208.4,16416.07
175.54,4339.5,7.94,682.41,0.27,729.93,0.45,0,0.01,2.93,450,17720.26,17689.76,7240.68
175.54,4557.25,16.45,676.6,-1.13,725.05,0.4,0,0.02,2.81,6551.91,14778.62,8150,10674.62
264.75,2929,36.45,901.19,10.54,999.02,0.71,0,0.12,76.59,2815.58,21975.16,21193.1,2761.79
175.54,3798,3.18,788.6,2.58,835.08,0.51,0,0.01,31.44,3415.77,59642.16,47559.72,21536.19
175.54,4400.75,18.54,778.5,1.43,692.74,0.58,0,0.01,6.86,10949.31,47675.86,47278.62,13960.21
197.84,4113.25,19.98,681.02,2.41,822.59,0.51,0,0.04,2.88,4852.58,63304.25,34710.63,59950.54
175.54,4730.25,18.99,686.24,-0.1,701.79,0.41,0,0.02,2.46,4809.11,19545.01,2783.43,9336.35
175.54,4418,14.23,812.85,-0.59,673.25,0.46,0,0.03,21.02,50,13630.39,8061.48,6550
264.75,3385,37.44,704.63,6.83,1035.95,0.67,0,0.04,5.57,2550,37110.75,27207.12,2450
239.76,2539.75,18.66,781.56,13.06,1103.36,0.67,0,0.27,10.89,1269.86,52552.9,920.6,3204.29
264.75,2677.5,12.98,791.44,10.66,1038.41,0.65,0,0.1,9.83,1143.46,73571.78,19586.92,1049.94
175.54,4525,25.57,809.13,-0.32,678.95,0.62,0,0.03,20.47,4475.21,36466.25,31192.75,16310.96
264.75,3854,22.41,741.02,4.45,832.81,0.75,0,0.01,6.31,12535.85,66142.33,3990.93,15830.59
264.75,2274.25,36.07,756.51,13.65,1139.51,0.55,0,0.13,3.65,13631.86,57660.45,56659.93,474.51
264.75,4119.25,21.2,765.24,3.96,730.22,0.56,0,0.02,7.62,7378.85,72717.31,3866.2,7200.52
175.54,4708.25,10.08,668.35,-2.66,621.09,0.29,0,0,2.77,2695.83,33639.38,10818.85,17085.88
264.75,3656,36.81,747.93,6.64,880.3,0.75,0,0.02,5.43,1904.6,49574.26,49251.27,16822.08
175.54,4870.25,18.31,705.63,-3.54,608.41,0.18,0,0.01,7.74,3287.48,37666.53,22995.81,13791.57
125.97,4995.75,46,798.04,-4.56,468.55,0.21,0,0.01,14.02,2903.02,26445.94,19362.53,14903.94
264.75,2921,35.61,837.99,9.34,963.57,0.75,0,0.03,6.84,2951.7,35985.93,35457.97,25016.54
125.97,4802.25,26.73,786.96,-1.63,622.53,0.29,0,0.01,24.93,12058.5,46944.52,32880.5,6370.83
175.54,4560.5,23.74,810.92,-2.19,636.68,0.3,0,0.01,18.17,287.46,26377.79,25267.12,25108.71
264.75,3518.25,30.88,848.98,6.36,821.06,0.63,0,0.01,40.18,9021.5,35980.66,35290.05,17709.53
264.75,3028.25,45.96,773.79,8.74,1024.88,0.67,0,0.04,9.7,848.61,61512.66,8971.48,861.81
125.97,4214,27.93,693.26,0.35,766.46,0.47,0,0,2.73,6999.11,50354.82,36073.36,44744.02
175.54,3645,30.09,844.56,1.38,788.97,0.69,0,0.01,23.33,4821.57,35829.98,30773.16,20781.9
264.75,3987.5,31.56,766.42,4.42,859.26,0.7,0,0.04,7.54,4276.41,66068.2,15374.25,4315.96
175.54,3877.25,25.53,810.48,0.45,748.6,0.58,0,0.01,23.3,5389.57,25810.61,20657.38,20650.61
264.75,4035.23,20.71,707.88,4.33,780.32,0,0,0.02,31.75,3296.27,55195.52,44892.73,5688.32
264.75,3751.25,24.52,703.84,5.09,918.3,0.62,0,0.04,2.88,11410.85,34005.99,33380.64,21248.71
175.54,4486.5,19.11,644.07,-0.33,697.78,0.43,0,0.01,7.75,11045.7,39516.67,10783.67,12368
175.54,4413.25,36.81,751.38,0.99,627.09,0.5,0,0,8.02,2574.39,75476.67,40146.57,14487.49
264.75,3493.5,32.2,839.79,6.35,931.03,0.64,0,0.07,20.92,5131.03,7495.83,2877.94,2930.44
264.75,3876.75,35.4,884.42,4.83,827.11,0.49,0,0.02,72,6331.47,41604.18,37650.6,7850
264.75,3999.25,32.56,723.37,2.74,814.48,0.61,0,0.01,2.38,3990.93,59032.26,46238.38,51954.09
175.54,4392.25,10.73,652.29,2.87,853.99,0.43,0,0.03,2.83,9832.98,11832.48,3691.54,11159.19
264.75,3680.75,25.24,882.07,7.33,887.16,0.72,0,0.04,22.61,5694.52,35779.71,28400.48,9955.78
220.15,4082,27.41,837.41,4.09,744.96,0.6,0,0.12,20.6,7950,6015.6,3814.12,5591.73
264.75,3809.5,18.92,626.33,2.08,808.01,0.73,0,0.01,4.69,14054.45,36016.21,8073.88,12026.12
264.75,3900.75,29.52,728.67,1.99,789.45,0.69,0,0.01,3.17,7251.72,64513,48111.82,5575.62
264.75,3837.25,31.39,861.18,6.75,926.58,0.74,0,0.03,22.1,10247.32,21830.88,14077.91,3631.46
175.54,4641.5,31.45,703.21,-1.28,635.86,0.35,0,0.01,2.51,2645.87,18697.79,18881.94,9034.79
264.75,4050.5,27.03,826.9,3.76,746.26,0.65,0,0.01,9.34,7558.27,33737.33,18815.09,8230.89
264.75,2948,35.49,816.72,11.89,1079.3,0.56,0,0.06,6.52,905.57,34850.93,34145.39,29182.66
264.75,2895,15.78,773.68,11.11,1042.71,0.6,0,0.3,9.01,2246.66,42343.92,3021.18,2490.99
175.54,4282,5.55,666.39,1.4,742.24,0.41,0,0,2.88,4030.82,28920.71,25930.05,25573.96
164.78,2311.5,27.22,891.77,11.42,1073.21,0.68,0,0.24,97.04,2706.94,49371.32,32343.89,2974.47
264.75,3421,35.55,792.79,6.33,906.62,0.7,0,0.12,7.19,9408.91,69961.48,25102.74,9408.91
163.15,4772,18.82,713.56,-1.38,645.04,0.3,0,0.01,2.65,2628.21,36512.57,19071.64,12405.95
264.75,3573.75,50.07,861.23,3.6,865.48,0.72,0,0.01,24.06,4102.13,39514.39,33187.16,18438.75
264.75,2270.25,33.34,763.52,12.47,1168.35,0.54,0,0.19,8.43,955.27,72535.56,9622.24,17761.97
264.75,3272.25,24.23,834.24,9.11,934.09,0.61,0,0.19,14.03,5103.68,18248.49,17338.61,15118.45
163.15,4400.25,1.24,635.22,0.53,744.83,0.4,0,0,2.76,1052.38,43749.37,6282.32,6821.11
264.75,3487.5,23.56,681.41,6.15,883.63,0.56,0,0.04,2.56,8418.28,24396.88,13028.72,17082.96
175.54,4408.25,27.98,804.79,-1.3,700.99,0.53,0,0.01,19.9,2026.7,12609.02,6802.76,8119.58
264.75,3814.5,28.18,789.12,4.04,826.57,0.65,0,0.01,6.87,12566.92,53180.71,41505.75,12752.55
220.15,3804.75,20.34,609.89,5.43,824.58,0.68,0,0.01,2.33,12178.98,63359.04,31764.56,27578.39
163.15,4498,11.51,633.83,-0.05,705.15,0.42,0,0,2.9,1734.21,48344.68,12545.42,12558.96
264.75,3169.5,40.25,719.12,10,992.07,0.6,0,0.06,2.86,1098.86,39749.31,18358.31,963.07
264.75,4054.25,26.25,784.92,2.6,809.55,0.64,0,0.01,6.57,10309.58,43760.57,43327.45,17556.41
175.54,4540.75,27.45,682.58,-0.64,672.32,0.38,0,0,2.9,2797.77,22172.22,19869.76,17810.88
264.75,3064.5,41.87,835.02,7.16,1007.44,0.72,0,0.03,9.59,3606.59,50878.36,35912.5,3323.78
239.76,2735.25,25.69,777.26,10.53,996.82,0.66,0,0.17,9.5,5823.01,32921.23,10513.21,5600.67
189.77,2612,22.66,784.94,11.85,1056.6,0.53,0,0.17,12.74,2264.4,35165.43,5408.1,2250
220.15,4016,36.14,812.36,5.14,800.12,0.68,0,0.01,15.02,6806.43,27564.24,26085.01,26928.19
197.84,3484.5,26.99,735.84,4.09,857.2,0.62,0,0.02,3.61,5694.52,67946.51,47813.68,6872.23
264.75,3861.75,15.94,711.58,3.88,856.67,0.57,0,0.01,2.65,2971.11,56572.14,48257.51,48251.3
264.75,3647,38.16,828,6.73,939.69,0.69,0,0.04,18.61,3386.37,36853.59,34591.73,12459.83
175.54,4805.5,32.03,822.6,-1.08,617.75,0.24,0,0,9.23,3050,47688.44,41624.36,13476.92
175.54,2682,27.58,722.42,8.88,1083.5,0.45,0,0.07,2.91,3112.47,53415.42,335.85,15474.09
264.75,4090.75,27.03,745.82,1.5,771.16,0.66,0,0.01,6.2,12052.7,62890.44,7558.27,16665.76
125.97,5121.5,46.16,832.85,-8.39,484.59,0.02,0,0,19.23,9018.18,42195.11,42028.65,9556.54
197.84,4240,32.34,821.04,2.66,733.87,0.51,0,0,31.38,12434.93,42367.29,33086.66,14986.91
175.54,4028,37.86,845.91,5,795.91,0.63,0,0.34,21.62,7218.55,5881.11,5191.1,5694.52
175.54,4516,12.82,674.36,-0.52,671.19,0.36,0,0.01,2.86,1950,53121.82,15969.58,48587.32
175.54,4468.5,26.59,721.75,1.65,743.92,0.64,0,0.02,3.07,14785.38,34882.77,33968.63,25197.38
175.54,4691.75,21.93,804.06,-1.29,676.67,0.55,0,0.03,19.53,10474.13,25949.71,22391.68,19973.67
264.75,3134.75,16.25,838.81,3.88,869.08,0.58,0,0,25.91,1734.21,44294.78,44020.31,1589.81
175.54,4538.25,24.07,767.36,-1.08,703.83,0.45,0,0.01,6.68,1768.47,50819.16,50114.94,15472.8
175.54,4499.25,17.01,664.19,0.96,836.03,0.37,0,0.02,2.84,5433.92,7849.04,6022.25,4572.47
189.77,2335.5,20.98,845.39,14.3,1113.23,0.49,0,0.18,52.65,1499.17,23601.01,22851.42,21614.06
175.54,3317.25,23.64,940.82,8.57,930.03,0.49,0,0.18,75.67,8184.59,27794.02,21724.81,4389.48
264.75,3406,29.9,862.87,7.38,896.48,0.71,0,0.02,39.34,9932.14,39937.55,38803.7,14778.62
175.54,4591,21.01,745.41,-1.56,682.89,0.57,0,0.04,4.58,3965.79,53132.17,50693.27,12430.1
175.54,4587.25,20.85,816.54,-0.08,667.32,0.48,0,0.01,19.71,4530.73,34827.97,30688.56,14214.34
264.75,3534.25,39.94,833.05,5.01,900.81,0.72,0,0.04,20.14,4899.75,9475.63,6150.41,8433.71
175.54,4589.5,13.34,656.51,-0.61,676.64,0.38,0,0.01,3.54,3185.51,24396.88,2450,8528.04
125.97,4943.25,28.66,797.99,-5.34,492.71,0.1,0,0.01,18.09,1768.47,32480.57,20011.68,8096.14
175.54,4265.5,34.58,850.62,2.19,757.05,0.38,0,0.05,23.88,12554.98,41335.06,35592.8,32311.72
175.54,2767.25,23.49,844.76,9.72,1054.58,0.58,0,0.22,13.93,1211.4,28039.39,22611.67,3731.96
220.15,4039.25,23.97,689.18,4.26,803.77,0.55,0,0.08,2.39,11174.41,27276.5,26189.07,18265.47
220.15,4221.25,28.74,721.84,2.37,684.72,0.55,0,0,3.15,2245.66,49867.1,51142.43,10943.83
175.54,4462.75,23.44,716.34,0.11,720.12,0.42,0,0.01,2.61,3679.83,40767.73,10549.29,13144.11
264.75,3450.75,20.28,759.56,7.32,907.18,0.59,0,0.03,6.05,4048.15,51614.02,43896.78,1596.09
125.97,4789.25,12.11,774.71,-2.42,603.82,0.33,0,0.01,16.35,2316.79,47872.62,34439.33,7701.14
175.54,4697.5,6.9,700.66,-1.66,680.06,0.38,0,0.01,2.72,7251.72,16577.32,14962.2,10403.24
264.75,3822.5,32.4,806.61,3.31,831.63,0.65,0,0.02,17.6,5452.29,37134.72,33642.05,11101.69
264.75,3831.75,29.2,744.05,5.91,798.14,0.66,0,0.02,17.03,2677.22,52579.34,42328.09,25308.64
175.54,3865,29.66,832.3,4.73,843.88,0.61,0,0.05,11.99,3628.71,10188.6,8204.42,8703.3
264.75,2841.25,19.11,741.29,9.32,945.57,0.75,0,0.02,8.83,15769.19,54592.38,59015.48,8974.83
175.54,4076.75,40.74,767.32,4.22,748.61,0.67,0,0.01,5.42,3824.59,52822.23,50573.78,24507.29
175.54,4470.75,29.52,713.15,0.29,700.8,0.44,0,0.02,5,1373.86,61950.2,46834.04,48088.75
220.15,3244.75,23.93,819.05,7.22,958.05,0.72,0,0.03,8.37,9369.5,54212.61,31574.79,9573.27
175.54,4568.25,6.38,660.78,-2.2,637.92,0.31,0,0.01,3,259.96,38099.97,5162.12,14336.23
242.45,4112.75,20.89,759.83,2.5,757.33,0.67,0,0.02,7.52,8782.23,66499.68,2574.39,9771.77
264.75,2572.5,29.54,832.78,9.95,1097.73,0.59,0,0.13,9.15,931.4,50121.93,33545.6,638.35
264.75,2910.75,39.79,830.77,7.8,998.82,0.74,0,0.06,18.04,3153.97,42752.63,39280.88,5444.95
264.75,2559.5,34.33,876.63,11.69,1077.94,0.66,0,0.15,30.2,10753.02,59401.24,53190.3,17281.42
264.75,3390,25.95,738.33,5.34,892.39,0.67,0,0.03,7.64,4911.98,67286.02,20922.89,16195.29
233.27,3886.13,15.68,712.19,6.72,828.45,0,0,0,3.01,5785.4,57382.55,43373.38,4399.4
264.75,3906,16.31,687.37,4.85,855.45,0.66,0,0.02,3.6,5844.87,19266.75,7896.04,17674.49
0.19,4383,0,634.86,0.4,735.47,0.31,0,0,3,25,41837.87,3314.74,6223.14
264.75,2069,46.29,881.53,10.01,1079.43,0.66,0,0.28,28.77,2969.85,42053.63,41235.27,433.01
197.84,3892.75,26.79,778.64,1.68,846.59,0.64,0,0.11,27.89,5687.49,54719.17,40680.06,1186.38
175.54,4661,20.69,744.49,-1.1,690.46,0.41,0,0.01,2.73,5926,61452.48,60304.79,37212.73
264.75,3343,23.63,819.7,8,1003.39,0.74,0,0.02,6.83,5850.43,42456.89,41570.03,19853.15
175.54,4286.25,5.27,672.16,2.06,805.79,0.45,0,0.05,2.83,5350.47,53027.61,20288.6,49908.59
220.15,4110.25,26.94,679.95,2.48,834.38,0.47,0,0.01,2.56,10147.29,32193.28,6037.18,2499.5
264.75,2960.5,21.43,814.95,8.2,983.45,0.73,0,0.07,9.95,11574.43,10536.01,1904.6,8519.83
175.54,4545,17.72,753.87,-2.41,644.09,0.35,0,0.01,3.31,1071.21,71827.06,39738.49,10709.11
197.84,2411.5,34.9,839.33,10.99,1124.71,0.55,0,0.16,38.66,1259,28103.51,27447.9,16875.05
264.75,4051.5,26.34,746.97,4.2,762.64,0.68,0,0,7.72,6012.28,79198.02,36891.02,17750.71
175.54,4539.5,11.48,662.65,-0.57,699.54,0.33,0,0.01,2.97,750,50461.94,9981.36,34169.1
175.54,4798.25,32.82,733.35,-2.46,600.75,0.25,0,0.01,2.93,1850,62498.06,10004.37,6150.41
175.54,4140,14.45,803.66,-0.69,691.5,0.42,0,0.01,25.56,7892.24,53506.89,40163.76,18767.72
264.75,3540.5,16.05,811.09,5.95,894.75,0.75,0,0.01,7.69,5786.84,60357.17,41590.23,6078.45
220.15,2389,34.03,843.34,13.11,1062.71,0.62,0,0.14,48.06,2295.1,24195.2,23562.42,17809.2
264.75,3883.75,27.73,822.34,3.28,831.18,0.61,0,0.01,9.06,1774.12,60337.28,44046.65,8070.46
175.54,4634.25,27.35,697.13,-2.07,608.27,0.26,0,0.02,5.85,920.6,15085.34,13026.42,10644.4
175.54,4118.25,8.75,664.34,2.09,830.88,0.44,0,0.03,2.4,5468.77,10564.45,3542.25,9021.5
197.14,3831.59,17.14,715.43,3.45,797.51,0.58,0,0.01,3.94,5181.08,43095.73,47022.89,15083.74
242.45,2368.5,36.3,859.39,13.3,1066.58,0.65,0,0.16,14.74,2246.66,40598.12,39555.37,550
175.54,4071.57,19.4,715.98,2,812.5,0.5,0,0.01,8.54,3603.29,40773.49,44597.38,18062.8
264.75,3946.5,5,631.9,3.81,830.81,0.44,0,0.03,3.31,6256.8,19809.28,25,5095.83
264.75,3903.75,30.89,735.44,3.42,692.6,0.67,0,0,7.37,4850.52,78831.01,36306.3,18554.99
264.75,3090.75,37.08,863.93,8.21,993.3,0.64,0,0.18,43.29,4362.05,47085.11,46137.05,2710.63
125.97,4621.25,17.25,831.87,-0.28,666.73,0.3,0,0.04,20.42,9056.9,41782.62,36277.37,30047.42
264.75,3987.25,18.72,735.58,2.74,811.98,0.7,0,0.01,6.02,7712.81,51513.18,26588.11,9753.33
264.75,3469.25,33.68,747.74,6.81,906.15,0.69,0,0.08,18.36,12167.48,58506.64,40010.34,1415.1
264.75,3004.75,49.93,744.98,8.8,893.86,0.69,0,0,7.45,8681.45,82401.02,32670.29,22518.6
264.75,3520.25,24.09,636.86,3.84,853.57,0.75,0,0.02,5.22,6781.41,21334.65,8021.69,19208.01
175.54,4095,34.58,830.92,3.35,853.51,0.63,0,0.03,19.28,12233.05,27535.21,22373.81,18410.53
175.54,4579,3.76,655.93,-1.01,666.99,0.33,0,0.01,2.83,3188.89,23950.11,7338.09,8987.07
175.54,2199.5,38.92,823.68,12.53,1107.5,0.6,0,0.14,8.96,433.01,57551.78,37466.09,766.49
264.75,3884.25,26.05,644.79,6.73,876.93,0.56,0,0.04,6.49,6326.73,25720.95,26768.03,1950
264.75,3037.5,26.88,761.43,9.9,999.07,0.57,0,0.12,14.84,10314.43,52742.84,25040.12,692.99
264.75,3529.25,28.7,867.6,7.9,902.1,0.71,0,0.02,41.07,5284.65,44584.84,40008.09,9121.81
264.75,3796.5,29.45,739.78,4.35,788.3,0.63,0,0,7.62,7406.39,80716.34,34614.27,20126.79
175.54,4627.25,6.56,647.17,-1.49,686.14,0.35,0,0,2.69,1851.35,54560.13,6650.38,23889.9
